,Event_ID,sensorName,days,Time,CHX,CHY,calib_factor,diameter,digits,kin_energy,status,maxpoh_rad10,poh_sensorpix,maxmeshs_rad10,meshs_sensorpix,maxczc_rad10,czc_sensorpix,time_received,months,years,rad_timestamp,Lat,Lon,daily_count_by_sensor,kin_energy_H,Time2,dt,Event_start,Event_end,Event_duration,Event_hits,Event_hit_frequency,Event_KEdensity_tot,Event_KEFlux_tot,Event_KE_max,Event_D_max,Event_D_max_vicinity,Event_count,meanPOHrad10_ev,meanPOHpix_ev,meanCZCrad10_ev,meanCZCpix_ev,meanMESHSrad10_ev,meanMESHSpix_ev
11160,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:30.028000,108175.7,715026.5,3.473,7.705,281.0,0.015,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403514955.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.00963050711517379,2022-06-28 08:03:30.028000+00:00,0.5780000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11161,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:30.919000,108175.7,715026.5,3.473,6.308,179.0,0.007,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515001.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.004733929153539076,2022-06-28 08:03:30.919000+00:00,0.891,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11162,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:31.411000,108175.7,715026.5,3.473,8.546,355.0,0.023,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515044.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.01391119786142341,2022-06-28 08:03:31.411000+00:00,0.49200000000000005,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11163,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:31.990000,108175.7,715026.5,3.473,13.449,987.0,0.141,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515087.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.06957540624562432,2022-06-28 08:03:31.990000+00:00,0.5790000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11164,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:32.569000,108175.7,715026.5,3.473,9.913,496.0,0.042,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515133.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.02355778210626325,2022-06-28 08:03:32.569000+00:00,0.5790000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11165,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:33.573000,108175.7,715026.5,3.473,14.924,1248.0,0.214,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515175.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.1006697237619437,2022-06-28 08:03:33.573000+00:00,1.004,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11166,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:34.452000,108175.7,715026.5,3.473,12.84,889.0,0.117,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515216.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.05902175348264325,2022-06-28 08:03:34.452000+00:00,0.879,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11167,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:35.331000,108175.7,715026.5,3.473,13.285,960.0,0.135,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515264.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.06661005728424897,2022-06-28 08:03:35.331000+00:00,0.879,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11168,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:35.910000,108175.7,715026.5,3.473,6.293,178.0,0.007,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515306.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.004694087937857505,2022-06-28 08:03:35.910000+00:00,0.5790000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11169,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:36.710000,108175.7,715026.5,3.473,13.575,1008.0,0.147,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515346.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.07191718825016724,2022-06-28 08:03:36.710000+00:00,0.8,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11170,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:37.188000,108175.7,715026.5,3.473,9.541,455.0,0.036,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515388.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.020566699558076024,2022-06-28 08:03:37.188000+00:00,0.47800000000000004,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11171,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:37.585000,108175.7,715026.5,3.473,7.885,296.0,0.017,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403515430.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.010453273183738529,2022-06-28 08:03:37.585000+00:00,0.397,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11172,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:38.524000,108175.7,715026.5,3.473,5.456,129.0,0.004,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403530807.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.002828200908551544,2022-06-28 08:03:38.524000+00:00,0.9390000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11173,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:38.983000,108175.7,715026.5,3.473,9.895,494.0,0.041,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403530848.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.023406277973849553,2022-06-28 08:03:38.983000+00:00,0.459,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11174,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:39.075000,108175.7,715026.5,3.473,5.322,122.0,0.003,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403530894.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.0025892385407888965,2022-06-28 08:03:39.075000+00:00,0.09200000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11175,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:40.213000,108175.7,715026.5,3.473,11.259,661.0,0.069,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403530944.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.03701950705928185,2022-06-28 08:03:40.213000+00:00,1.1380000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11176,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:40.390000,108175.7,715026.5,3.473,5.969,158.0,0.005,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403530998.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.0038909610078125744,2022-06-28 08:03:40.390000+00:00,0.17700000000000002,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11177,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:40.966000,108175.7,715026.5,3.473,8.578,358.0,0.023,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531045.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.014097000733960285,2022-06-28 08:03:40.966000+00:00,0.5760000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11178,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:41.854000,108175.7,715026.5,3.473,12.717,870.0,0.113,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531091.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.05703899392586854,2022-06-28 08:03:41.854000+00:00,0.888,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11179,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:43.534000,108175.7,715026.5,3.473,11.519,696.0,0.076,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531137.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.040144748038065,2022-06-28 08:03:43.534000+00:00,1.6800000000000002,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11180,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:44.215000,108175.7,715026.5,3.473,12.006,764.0,0.09,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531174.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.04650186565321152,2022-06-28 08:03:44.215000+00:00,0.681,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11181,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:45.394000,108175.7,715026.5,3.473,15.197,1300.0,0.23,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531220.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.10736103482891511,2022-06-28 08:03:45.394000+00:00,1.179,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11182,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:45.673000,108175.7,715026.5,3.473,7.693,280.0,0.015,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531261.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.009577366869055158,2022-06-28 08:03:45.673000+00:00,0.279,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11183,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:46.853000,108175.7,715026.5,3.473,6.401,185.0,0.007,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531308.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.004986387901376041,2022-06-28 08:03:46.853000+00:00,1.1800000000000002,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11184,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:47.538000,108175.7,715026.5,3.473,5.104,111.0,0.003,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531356.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.0022319740289325853,2022-06-28 08:03:47.538000+00:00,0.685,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11185,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:48.216000,108175.7,715026.5,3.473,14.753,1216.0,0.205,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531395.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.09663434096613775,2022-06-28 08:03:48.216000+00:00,0.678,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11186,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:48.596000,108175.7,715026.5,3.473,7.619,274.0,0.015,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531434.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.009254310776057796,2022-06-28 08:03:48.596000+00:00,0.38,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11187,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:49.876000,108175.7,715026.5,3.473,16.335,1530.0,0.308,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531475.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.13873282069581339,2022-06-28 08:03:49.876000+00:00,1.28,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11188,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:50.863000,108175.7,715026.5,3.473,10.689,588.0,0.056,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531516.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.03078455621096065,2022-06-28 08:03:50.863000+00:00,0.9870000000000001,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11189,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:51.043000,108175.7,715026.5,3.473,6.085,165.0,0.006,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531558.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.004166115842402453,2022-06-28 08:03:51.043000+00:00,0.18000000000000002,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11190,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:51.520000,108175.7,715026.5,3.473,8.504,351.0,0.023,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531598.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.01367000950301177,2022-06-28 08:03:51.520000+00:00,0.47700000000000004,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11191,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:52.132000,108175.7,715026.5,3.473,10.754,596.0,0.058,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531644.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.03145429008348361,2022-06-28 08:03:52.132000+00:00,0.612,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11192,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:52.912000,108175.7,715026.5,3.473,6.954,223.0,0.01,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531691.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.0066917454165507755,2022-06-28 08:03:52.912000+00:00,0.78,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11193,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:53.691000,108175.7,715026.5,3.473,14.53,1175.0,0.193,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531736.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.09154807239054107,2022-06-28 08:03:53.691000+00:00,0.779,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11194,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:54.577000,108175.7,715026.5,3.473,9.4,440.0,0.034,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531777.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.0195078835239221,2022-06-28 08:03:54.577000+00:00,0.886,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11195,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:54.954000,108175.7,715026.5,3.473,5.693,142.0,0.005,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531820.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.003289027283685327,2022-06-28 08:03:54.954000+00:00,0.377,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11196,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:55.833000,108175.7,715026.5,3.473,10.419,555.0,0.051,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531863.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.02811180350903927,2022-06-28 08:03:55.833000+00:00,0.879,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11197,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:57.413000,108175.7,715026.5,3.473,6.401,185.0,0.007,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531901.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.004986387901376041,2022-06-28 08:03:57.413000+00:00,1.58,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
11198,1863,SportivoRIVERA,2022-06-28,2022-06-28 08:03:57.891000,108175.7,715026.5,3.473,9.806,484.0,0.04,0,100.0,100.0,6.2,4.9,65.5,63.5,1656403531942.0,2022-06,2022,2022-06-28 08:05:00,46.11526880312316,8.926576617384733,261,0.02266744022911513,2022-06-28 08:03:57.891000+00:00,0.47800000000000004,2022-06-28 08:00:33.382000+00:00,2022-06-28 08:05:36.666000+00:00,303.284,261,0.8605795228234921,46.94688849347492,0.15479513753931934,1.257,23.226,36.84787018255578,1,100.0,100.0,65.45019157088123,62.42911877394636,6.185057471264368,4.4318007662835255
